County_ID,Intersection_ID,Major_Roadway,Minor_Roadway,Longitude,Latitude,Crashes,legs,Major_speed_limit,Minor_speed_limit,Major_lanes,Minor_lanes,Major_surface_width,Minor_surface_width,Major_median_type,Minor_median_type,Major_outshoulder_type,Minor_outshoulder_type,Major_road_class,Minor_road_class,Population,Median_Income,P_Over65,P_Under17,P_Unemployed,P_Poverty,P_Uneducation,P_Disability,P_Mobile_Homes,P_Nocar,Commute_Time,Transit_Services,Context_Class,Log_Major_AADT,Log_Minor_AADT,Log_Major_TruckAADT,Log_Minor_TruckAADT,hard_acceleration_count,hard_brake_count,hard_left_turn_count,hard_right_turn_count,right_speed_std_mean,right_speed_std_max,right_acc_mean,right_acc_sum,right_acc_max,right_dec_mean,right_dec_sum,right_dec_max,right_radial_acc_mean,right_radial_acc_sum,right_radial_acc_max,left_speed_std_mean,left_speed_std_max,left_acc_mean,left_acc_sum,left_acc_max,left_dec_mean,left_dec_sum,left_dec_max,left_radial_acc_mean,left_radial_acc_sum,left_radial_acc_max,straight_speed_std_mean,straight_speed_std_max,straight_acc_mean,straight_acc_sum,straight_acc_max,straight_dec_mean,straight_dec_sum,straight_dec_max,Road,Sidewalk,Building,Vegetation,Terrain,Car,Sky
10,10535,10505000,10000050,-82.48848977,28.01058662,34,1,1,0,0,0,44,20,17,0,2,3,2,2,4.7255,4.27542,12.99862448,18.3895884,3.636038514,46.87334674,17.69248757,14.36591895,2.386255423,11.75480901,25.61355789,17.71792523,C3R,10.14643373,9.239899174,7.595387279,6.688354714,14.71428571,13.0952381,38.57142857,19.14285714,4.498575401,16.3501034,0.810156514,123.1312886,2.632568889,0.502866625,75.21942177,2.739006984,1.791672912,269.9054511,4.485686492,4.348167112,16.8027613,0.804176884,142.3645003,2.919951746,0.275717915,47.81363119,2.462267937,1.911093072,333.7882514,4.930746244,6.760605135,17.15588596,0.868813601,459.179797,3.253457778,1.009508003,521.8329345,3.874346667,43.01504517,1.664245605,2.623138428,7.19744873,1.994812012,1.142150879,40.20080566
10,10536,10000363,10505000,-82.48438432,28.01074384,94,1,1,0,0,0,36,46,2,17,2,2,3,2,4.3725,4.25657,13.2761578,17.61006289,3.318216123,46.78673528,16.10601487,14.43903945,4.183499142,11.71353917,26.44128134,20.54091124,C4,9.898475011,10.14643373,7.308542798,7.595387279,34.0952381,17.9047619,35.95238095,23.04761905,6.803413912,15.46312097,1.231698516,190.5805013,3.086704762,0.72174262,111.2665665,2.825931429,2.249831468,347.8579589,4.937645854,6.95429481,15.98444068,1.268134969,168.5292143,2.827705397,0.322514431,42.2082632,2.465815873,2.377983076,315.9343859,5.0380437,6.959716876,17.78613734,1.015740174,825.1282024,3.491169524,1.068875377,854.6693185,3.998524444,42.56420898,1.027618408,1.964904785,5.932617188,0.76171875,2.143920898,41.90240479
10,10537,10506000,10000215,-82.2859103,27.97421214,33,0,1,0,0,0,46,23,0,0,2,2,3,2,7.3325,7.35406,15.10398909,17.48380498,4.832103648,24.80054552,10.0563655,16.82758268,1.777306512,1.49843164,27.39996593,0,C3R,9.825526011,9.148464968,6.65544035,6.597145702,52.42857143,56.95238095,35.04761905,22.04761905,7.431045193,16.8426524,1.364990455,149.9478598,3.11863619,0.721410758,79.08315842,3.04767746,2.413012638,265.877605,4.965626478,7.457032058,15.9280857,1.340025962,153.7718765,2.715945397,0.368299787,42.1255287,2.660952381,2.554021737,293.3335378,4.783157519,7.092445185,23.57319321,0.943927716,800.2459999,3.81048381,1.066247605,895.4572752,4.442016508,41.69213867,0.562286377,1.014984131,21.48092651,1.108612061,1.905609131,29.00695801
10,10538,10506000,10000218,-82.28590024,27.95963508,27,1,1,0,0,0,47,25,0,0,2,2,3,2,6.4265,6.8269,15.7978682,18.74270598,3.470415467,26.72916829,8.014591924,15.05814985,1.411954408,2.647323582,27.14235733,0,C3R,9.825526011,9.179881164,6.65544035,6.629363253,53.71428571,30.85714286,39.57142857,30.14285714,7.507831427,17.64147504,1.39045953,199.9124951,3.097348571,0.848459501,121.4285578,3.164759365,2.436722179,350.1678869,4.937652337,7.717377322,16.90782819,1.309277465,161.6405238,2.746102857,0.421222877,51.41912874,2.739006984,2.538205067,313.2026871,5.025839349,7.248393318,20.80689581,0.915893478,825.0264526,3.814031746,1.044561094,938.4466166,4.214948571,42.50994873,1.246856689,1.894012451,7.69519043,1.977081299,1.879821777,39.85272217
10,10539,10508000,10000144,-82.25279235,27.90382531,15,0,1,0,0,0,25,23,0,2,1,1,3,2,5.4795,10.29474,15.57623871,22.28305502,3.157897618,11.88064604,3.468874897,9.198795511,0.610375034,0.655488639,32.87861427,0,C3R,8.794824928,8.433811582,6.244166901,5.883322388,23.47619048,30.9047619,10.52380952,18.52380952,3.304977892,10.38783815,0.639784943,62.62707707,2.181980952,1.001198177,97.4687259,2.380665397,1.799668283,176.2019986,3.546772121,6.924865338,16.12621439,1.362311941,127.8058132,2.817061587,0.147245415,14.08637232,1.894598095,1.82613931,171.8527131,3.179942725,5.225811305,20.81442825,0.706396693,646.7917905,3.260553651,0.656280442,597.947433,4.527166984,38.73080444,0.019866943,0.685546875,14.72061157,7.127288818,0.666900635,36.05197144
10,10540,10000632,10509000,-82.17037613,27.98614985,23,1,1,1,0,0,24,23,0,0,3,3,3,1,4.7465,5.30097,20.91014432,20.96281471,2.533961867,31.60223322,15.91023912,13.64501211,20.33458338,3.567923733,27.29942829,0,C3R,8.594154233,8.987196821,6.042632834,6.436150368,22.47619048,19.71428571,16.47619048,14.42857143,6.443437444,15.0853148,1.2303688,130.9267978,2.526130794,0.580282951,59.96153771,2.735459048,2.199222237,234.2332946,4.652488269,6.566239727,15.34004353,1.243603893,118.902993,2.684013968,0.348827255,33.11420923,2.288419048,2.229550484,214.0469152,4.986645425,7.634134512,17.55078783,0.97462817,551.9081671,3.611799365,1.245115059,692.2431548,4.03400381,38.59423828,0.176086426,0.301513672,14.7199707,5.797943115,0.159820557,36.0307312
10,10541,10511000,10000010,-82.42818162,28.17120488,15,1,1,0,0,0,24,24,0,0,3,1,2,2,5.57075,8.28762,17.21940493,20.19925504,2.862971772,18.00026926,5.052896827,12.0832922,1.438630346,0.911178926,33.58098589,0.732004275,C1&C2,9.903487553,9.350102314,7.3524411,7.229838778,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.56637573,0.81338501,0.559906006,9.631134033,3.613311768,1.542022705,40.95132446
10,10543,10511000,14000149,-82.36432748,28.17121607,5,0,2,0,0,0,24,40,0,17,3,1,2,1,7.5965,9.3352,9.372737445,25.48542092,3.865108932,8.010267887,6.907167775,10.21152504,0,0.744237478,32.50489685,0.36898698,C3R,9.903487553,9.425451752,7.3524411,5.65248918,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35122681,0.043945313,0.153442383,20.22640991,2.908233643,0.851928711,34.39440918
10,10546,10516000,10080001,-82.37302021,27.96679032,79,1,0,1,0,0,24,22,0,0,2,1,2,2,2.4255,3.95667,13.06947021,25.85034014,5.588888889,52.19542362,23.53968254,14.36984127,6.187301587,10.27301587,30.96473735,0.465280766,C4,9.169518377,8.496990484,6.618738984,5.945420609,15.38095238,13.61904762,21.38095238,14.71428571,6.392632765,14.38624308,1.171374582,126.4829904,2.607733333,0.841189314,89.73312614,2.866732698,2.276613233,245.8146248,4.963461938,6.677115456,16.24567245,1.207448937,129.4534411,2.756746667,0.428862197,44.79437101,2.455172063,2.340587547,250.483273,5.239476707,6.10807219,19.33986707,0.798594385,434.1815094,3.303128889,0.984117884,518.5203951,4.10496254,40.16079712,0.75604248,2.184570313,8.781555176,3.23034668,1.434936523,39.32369995
10,10547,10517000,10000026,-82.55057499,27.98170451,47,1,1,0,0,0,47,37,17,0,2,2,3,1,5.21,6.45079,9.05950096,14.77927063,2.33403071,27.19769674,5.96806142,7.569107486,0.31134357,2.92646833,24.44746218,6.436168565,C3R,10.58405595,8.764053269,8.463792415,6.212606096,33.61904762,24.14285714,31.23809524,19.42857143,6.822106559,16.7685842,1.136192748,155.8512376,2.69288381,1.006227622,136.7762131,3.125732063,2.07184128,284.6928532,4.564779708,7.039110987,17.21123001,1.156537004,149.045628,2.760294603,0.506134349,63.56167112,2.746102857,2.208140584,284.8472726,4.865863881,5.534901348,21.81857839,0.663483878,519.5464245,3.704045714,0.832240079,648.3065988,3.913373968,43.72332764,0.18170166,0.493408203,13.52804565,2.213775635,1.885253906,36.05917358
